"DateAdded","Id","OfficePropertyId","PropertyType","Bedrooms","Bathrooms","PublicRooms","CategorisationDescription","Price","PriceType","RentalPricePeriod","UnderOffer","AddressLine1","LineOneLocation","LineTwoLocation","Locality","City","Postcode","CoordinateSystemId","WellKnownText","ClosingDateVisible","ClosedDateVisible","ClosedMessage","FormattedClosedDate","HideOpenActionsDisplay","ClosingDate","ClosedDate","IsOpen","FloorArea","ResidentialType","HouseFormat","PropertyIconKey","SolicitorAccount_Id","SolicitorAccount_Name","SolicitorAccount_WebsiteAddress","FormattedPrice","ViewingArrangements","ViewingTiming","BookingUrl","IsSellerManaged","furnished","has_garden","council_tax_band","epc_band","HouseType","Latitude","Longitude","UTM_Easting","UTM_Northing","AddressLineDash","property_url","FormattedClosingDate","OrganisationName","County","Country","Broadband.DataRetrieved","Broadband.Display","Broadband.UPRN","Broadband.MaxBbPredictedDown","Broadband.MaxBbPredictedUp","Broadband.MaxSfbbPredictedDown","Broadband.MaxSfbbPredictedUp","Broadband.MaxUfbbPredictedDown","Broadband.MaxUfbbPredictedUp","Broadband.MaxPredictedDown","Broadband.MaxPredictedUp","Broadband.MaxPredictedSource","Mobile.DataRetrieved","Mobile.Display","Mobile.UPRN","Mobile.EEVoiceOutdoor","Mobile.EEVoiceOutdoorNo4g","Mobile.EEVoiceIndoor","Mobile.EEVoiceIndoorNo4g","Mobile.EEDataOutdoor","Mobile.EEDataOutdoorNo4g","Mobile.EEDataIndoor","Mobile.EEDataIndoorNo4g","Mobile.H3VoiceOutdoor","Mobile.H3VoiceOutdoorNo4g","Mobile.H3VoiceIndoor","Mobile.H3VoiceIndoorNo4g","Mobile.H3DataOutdoor","Mobile.H3DataOutdoorNo4g","Mobile.H3DataIndoor","Mobile.H3DataIndoorNo4g","Mobile.TFVoiceOutdoor","Mobile.TFVoiceOutdoorNo4g","Mobile.TFVoiceIndoor","Mobile.TFVoiceIndoorNo4g","Mobile.TFDataOutdoor","Mobile.TFDataOutdoorNo4g","Mobile.TFDataIndoor","Mobile.TFDataIndoorNo4g","Mobile.VOVoiceOutdoor","Mobile.VOVoiceOutdoorNo4g","Mobile.VOVoiceIndoor","Mobile.VOVoiceIndoorNo4g","Mobile.VODataOutdoor","Mobile.VODataOutdoorNo4g","Mobile.VODataIndoor","Mobile.VODataIndoorNo4g"
2024-10-21,428909,375283,2,2,2,1,"Fully furnished 2 Bdrm Semi-detached Dwellhouse. Ground flr: Hall. Lounge/Kitch/Dining rm. Cloakrm with wc. 1st flr: 2 Bdrms 1 with ensuite. Shower rm (CT Band - E). Deposit 1 months rent. Garden. Parking. No pets. No smokers. Rent £850 p.m Entry by arr. Viewing contact solicitors. LARN1903005 Landlord reg: 510161/110/19102. (EPC band - C).",850,3,1,0,"3 Queens Court","3 Queens Court","Inchmarlo, Banchory, AB31 4GD","Inchmarlo","Banchory","AB31 4GD",4326,"POINT (-2.5346563 57.0612226)",0,0,"Sold date","",0,NA,NA,1,84,1,2,"HOUSE_SEMI_DETACHED",660,"Gavin Bain & Co.","http://www.gavin-bain.co.uk",NA,NA,0,NA,0,"Fully furnished","Yes","E","C","Semi-Detached",57.06122,-2.534656,528222.1,6324297,"3-Queens-Court","https://www.aspc.co.uk/search/property/428909/3-Queens-Court/Banchory/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-10-21,428899,375271,2,2,1,1,"Fully furnished 2 Bdrm Top flr Flat. Lounge. Dining kitch. 2 Bdrms. Shower rm (CT band - C). Deposit 6 weeks rent. Parking. No pets. No smokers. Rent £750 p.m Entry by arr. Viewing 07590 453174 or contact solicitors. Landlord reg: 341162/110/28071. (EPC band - C).",750,3,1,0,"30 Mineralwell View","30 Mineralwell View","Stonehaven, AB39 3LA","","Stonehaven","AB39 3LA",4326,"POINT (-2.21449110000003 56.9724286)",0,0,"Sold date","",0,NA,NA,1,NA,2,NA,"FLAT",1470,"James & George Collie","http://www.jgcollie.co.uk",NA,NA,0,NA,0,"Fully furnished","No","C","C",NA,56.97243,-2.214491,547752.7,6314591,"30-Mineralwell-View","https://www.aspc.co.uk/search/property/428899/30-Mineralwell-View/Stonehaven/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-10-21,428896,375270,2,2,1,1,"Fully furnished 2 Bdrm 2nd flr Flat. Hall. Lounge. Kitch/Dining rm. 2 Bdrms. Bathrm (CT band - D). Deposit 1 months rent. Parking. No pets. No smokers. Rent £850 p.m Entry by arr. Viewing contact solicitors. Landlord reg: 5567155/100/04081 & 569163/100/10081. (EPC band - B).",850,3,1,0,"57 Shaw Crescent","57 Shaw Crescent","Aberdeen, AB25 3BT","","Aberdeen","AB25 3BT",4326,"POINT (-2.1235957 57.1569262)",0,0,"Sold date","",0,NA,NA,1,NA,2,NA,"FLAT",1470,"James & George Collie","http://www.jgcollie.co.uk",NA,NA,0,NA,0,"Fully furnished","No","D","B",NA,57.15693,-2.123596,553014.6,6335195,"57-Shaw-Crescent","https://www.aspc.co.uk/search/property/428896/57-Shaw-Crescent/Aberdeen/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-10-21,428883,375256,2,1,1,1,"Unfurnished 1 Bdrm 1st flr Flat. Hall. Lounge. Kitch. Bdrm. Bathrm. (CT band - A). Deposit 1 months rent. Parking. No smokers. Rent £500 p.m Entry by arr. Viewing contact solicitors. Landlord reg: 528635/110/14082. (EPC band - C).",500,3,1,0,"Flat 8, The Auld Mill,  Station Road","Flat 8, The Auld Mill,  Station Road","Turriff, AB53 4ER","","Turriff","AB53 4ER",4326,"POINT (-2.4579315 57.5326478)",0,0,"Sold date","",0,NA,NA,1,43,2,NA,"FLAT",4870,"Peterkins","http://www.peterkins.com",NA,NA,0,NA,0,"Unfurnished","No","A","C",NA,57.53265,-2.457931,532457.4,6376810,"Flat-8,-The-Auld-Mill,--Station-Road","https://www.aspc.co.uk/search/property/428883/Flat-8,-The-Auld-Mill,--Station-Road/Turriff/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-10-21,428881,375253,2,4,2,1,"Unfurnished 4 Bdrm Detached Dwellhouse. Ground flr: Hall. Lounge. Dining kitch. Utility rm. wc. 1st flr: 4 Bdrms. 1 with ensuite. Bathrm (CT band - F). Deposit 1 months rent. Garage. Parking. No pets. No smokers. Rent £1,600 p.m Entry by arr. Viewing contact solicitors. Landlord reg: 484669/110/22581. (EPC band - B).",1600,3,1,1,"15 Boynds Drive","15 Boynds Drive","Inverurie, AB51 6AW","","Inverurie","AB51 6AW",4326,"POINT (-2.3637634 57.2929934)",0,0,"Sold date","",0,NA,NA,1,103,1,1,"HOUSE_DETACHED",4870,"Peterkins","http://www.peterkins.com",NA,NA,0,NA,0,"Unfurnished","No","F","B","Detached",57.29299,-2.363763,538345.4,6350180,"15-Boynds-Drive","https://www.aspc.co.uk/search/property/428881/15-Boynds-Drive/Inverurie/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-10-21,428875,374766,2,5,2,1,"Unfurnished 5 Bdrm Detached Dwellhouse. Ground flr: Sun lounge. Hall. Dining kitch. Utility rm. 2 Bdrms. Bathrm. 1st flr: 3 Bdrms 1 with ensuite. (CT Band - D). Deposit 1 months rent. Garden. Garage. Parking. No pets. No smokers. Rent £1,275 p.m Immed entry. Viewing contact solicitors. Landlord reg: 456126/110/10231. (EPC band - C).",1275,3,1,1,"Muir Of Coynach","Muir Of Coynach","Tarland, Aboyne, AB34 4XN","Tarland","Aboyne","AB34 4XN",4326,"POINT (-2.92590822216797 57.1357063044038)",0,0,"Sold date","",0,NA,NA,1,151,1,1,"HOUSE_DETACHED",3870,"Laurie & Co","http://www.laurieandco.co.uk",NA,NA,0,NA,0,"Unfurnished","Yes","D","C","Detached",57.13571,-2.925908,504484.5,6332495,"Muir-Of-Coynach","https://www.aspc.co.uk/search/property/428875/Muir-Of-Coynach/Aboyne/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-10-21,428874,375248,2,1,1,1,"Fully furnished 1 Bdrm 1st flr Flat. Hall. Lounge/Kitch on semi-open plan. Bdrm. Bathrm. (CT Band - A). Deposit 1 months rent. Garden. Parking. No pets. No smokers. Rent £525 p.m Entry by arr. Viewing 07734 739621 or contact solicitors. Landlord reg: 337665/100/01411. (EPC band - D).",525,3,1,0,"11A Baker Street","11A Baker Street","Rosemount, Aberdeen, AB25 1UQ","Rosemount","Aberdeen","AB25 1UQ",4326,"POINT (-2.10759370000005 57.1500104)",0,0,"Sold date","",0,NA,NA,1,NA,2,NA,"FLAT",1470,"James & George Collie","http://www.jgcollie.co.uk",NA,NA,0,NA,0,"Fully furnished","Yes","A","D",NA,57.15001,-2.107594,553992.6,6334438,"11A-Baker-Street","https://www.aspc.co.uk/search/property/428874/11A-Baker-Street/Aberdeen/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-10-21,428867,375242,2,2,1,1,"Fully furnished 2 Bdrm 1st flr Flat. Hall. Lounge. Kitch. 2 Bdrms. Bathrm (CT band -D). Deposit 1 months rent. Garden. Parking. No pets. No smokers. Rent £850 p.m Immed entry. Viewing Mr R Brown 07939 926569. Landlord reg: 116780/100/09580. (EPC band - C).",850,3,1,0,"68 Forest Avenue","68 Forest Avenue","Aberdeen, AB15 4TL","","Aberdeen","AB15 4TL",4326,"POINT (-2.12934389999998 57.1373167)",0,0,"Sold date","",0,NA,NA,1,60,2,NA,"FLAT",3870,"Laurie & Co","http://www.laurieandco.co.uk",NA,NA,0,NA,0,"Fully furnished","Yes","D","C",NA,57.13732,-2.129344,552694.7,6333008,"68-Forest-Avenue","https://www.aspc.co.uk/search/property/428867/68-Forest-Avenue/Aberdeen/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-10-21,428728,375114,2,1,1,1,"Unfurnished 1 Bdrm 1st flr Flat. Hall. Lounge/Dining rm. Kitch. Bdrm. Bathrm. (CT Band - C). Deposit 1 months rent. Parking. No pets. No smokers. Rent £525 p.m Immed entry. Viewing contact solicitors. Landlord reg: 1096824/100/27081. (EPC band - C).",525,3,1,0,"10 Laurel Avenue","10 Laurel Avenue","Bridge Of Don, Aberdeen, AB22 8QJ","Bridge Of Don","Aberdeen","AB22 8QJ",4326,"POINT (-2.12867400000005 57.1795021)",0,0,"Sold date","",0,NA,NA,1,44,2,NA,"FLAT",6770,"Wilsone & Duffus","http://www.key-moves.co.uk",NA,NA,0,NA,0,"Unfurnished","No","C","C",NA,57.1795,-2.128674,552675.3,6337704,"10-Laurel-Avenue","https://www.aspc.co.uk/search/property/428728/10-Laurel-Avenue/Aberdeen/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-10-21,428725,375112,2,1,1,1,"Fully furnished 1 Bdrm Top flr Flat. Hall. Lounge. Dining kitch. Bdrm. Bathrm (CT Band - A). Deposit 1 months rent. Parking. No pets. No smokers. Rent £495 p.m Available Mid October. Viewing contact solicitors. Landlord reg: 150521/100/20130. (EPC band - D).",495,3,1,0,"54 Esslemont Avenue","54 Esslemont Avenue","Aberdeen, AB25 1SQ","","Aberdeen","AB25 1SQ",4326,"POINT (-2.115671 57.148602)",0,0,"Sold date","",0,NA,NA,1,43,2,NA,"FLAT",6770,"Wilsone & Duffus","http://www.key-moves.co.uk",NA,NA,0,NA,0,"Fully furnished","No","A","D",NA,57.1486,-2.115671,553505.9,6334275,"54-Esslemont-Avenue","https://www.aspc.co.uk/search/property/428725/54-Esslemont-Avenue/Aberdeen/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-10-23,429124,375473,2,1,1,1,"Fully furnished 1 Bdrm Grnd flr Flat. Hall. Lounge/Dining area. Kitch. Bdrm. Shower rm (CT Band - A). Deposit 1 months rent. Parking. No pets. No smokers. Rent £550 p.m Entry: End November 2024 . Viewing contact solicitors. Landlord reg: 103003/100/11190 . (EPC band - D).",550,3,1,0,"35 Merkland Place","35 Merkland Place","Aberdeen, AB24 3HZ","","Aberdeen","AB24 3HZ",4326,"POINT (-2.0986192 57.1593149)",0,0,"Sold date","",0,NA,NA,1,44,2,NA,"FLAT",4870,"Peterkins","http://www.peterkins.com",NA,NA,0,NA,0,"Fully furnished","No","A","D",NA,57.15931,-2.098619,554521.8,6335481,"35-Merkland-Place","https://www.aspc.co.uk/search/property/429124/35-Merkland-Place/Aberdeen/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-10-23,429118,375466,2,2,1,1,"Fully furnished 2 Bdrm Grnd flr Self-contained flat. V/bule. Hall. Lounge/Dining area. Kitch. 2 Bdrms. Bathrm (CT band - D). Garden. Garage. Parking. No pets. No smokers. Rent £750 p.m Immed entry. Viewing contact solicitors. Landlord reg: 135946/100/14270 . (EPC band - C).",750,3,1,0,"6 Duthie Court","6 Duthie Court","Aberdeen, AB10 7PG","","Aberdeen","AB10 7PG",4326,"POINT (-2.13232915396725 57.1293946400355)",0,0,"Sold date","",0,NA,NA,1,69,2,NA,"FLAT",4870,"Peterkins","http://www.peterkins.com",NA,NA,0,NA,0,"Fully furnished","Yes","D","C",NA,57.12939,-2.132329,552525.3,6332124,"6-Duthie-Court","https://www.aspc.co.uk/search/property/429118/6-Duthie-Court/Aberdeen/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-10-23,429112,375461,2,1,1,1,"Fully furnished 1 Bdrm Top flr Flat. Hall. Lounge. Dining kitch. Bdrm. Bathrm. Deposit 1 months rent (CT Band - C). Parking. No pets. No smokers. Rent £600 p.m Entry by arr. Viewing contact solicitors. Landlord reg: 180529/100/04280. (EPC band - D).",600,3,1,0,"Top Floor Flat, 12 West Glendale Mews,  Union Glen","Top Floor Flat, 12 West Glendale Mews,  Union Glen","Aberdeen, AB11 6FR","","Aberdeen","AB11 6FR",4326,"POINT (-2.11264729999994 57.1409491)",0,0,"Sold date","",0,NA,NA,1,58,2,NA,"FLAT",4970,"A.C. Morrison & Richards LLP","http://www.acmr.co.uk",NA,NA,0,NA,0,"Fully furnished","No","C","D",NA,57.14095,-2.112647,553700,6333425,"Top-Floor-Flat,-12-West-Glendale-Mews,--Union-Glen","https://www.aspc.co.uk/search/property/429112/Top-Floor-Flat,-12-West-Glendale-Mews,--Union-Glen/Aberdeen/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-10-23,429088,375441,2,3,2,1,"Fully furnished 3 Bdrm Detached Executive bungalow. Hall. Lounge. Dining area/Kitch on open plan. Utility rm. 3 Bdrms 1 with ensuite. Bathrm. (CT Band - G). Deposit 1 months rent. Garden. Garage. Parking. No pets. No smokers. Rent £2,995 p.m Entry: End November 2024. Viewing contact solicitors. Landlord reg: 524504/100/04062. (EPC band - B).",2995,3,1,0,"15 Hazledene Drive","15 Hazledene Drive","Aberdeen, AB15 8AU","","Aberdeen","AB15 8AU",4326,"POINT (-2.166422 57.1359538)",0,0,"Sold date","",0,NA,NA,1,NA,1,1,"HOUSE_DETACHED",1470,"James & George Collie","http://www.jgcollie.co.uk",NA,NA,0,NA,0,"Fully furnished","Yes","G","B","Detached",57.13595,-2.166422,550452.6,6332828,"15-Hazledene-Drive","https://www.aspc.co.uk/search/property/429088/15-Hazledene-Drive/Aberdeen/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-10-23,429083,375347,2,2,1,1,"Fully furnished 2 Bdrm Top flr Flat. Lounge. Dining kitch. 2 Bdrms. Bathrm (CT Band - C). Deposit 1 months rent. Parking. No pets. No smokers. Rent £700 p.m Entry by arr. Viewing owner 07748 473122 or contact solicitors. Landlord reg: 1742613/110/08032. (EPC band - E).",700,3,1,0,"9d Market Square","9d Market Square","Stonehaven, AB39 2BT","","Stonehaven","AB39 2BT",4326,"POINT (-2.2093028 56.9637309)",0,0,"Sold date","",0,NA,NA,1,68,2,NA,"FLAT",1470,"James & George Collie","http://www.jgcollie.co.uk",NA,NA,0,NA,0,"Fully furnished","No","C","E",NA,56.96373,-2.209303,548079.3,6313627,"9d-Market-Square","https://www.aspc.co.uk/search/property/429083/9d-Market-Square/Stonehaven/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-10-23,429080,375435,2,2,1,1,"Fully furnished 2 Bdrm 1st flr Flat. Hall. Lounge. Kitch/Dining area. 2 Bdrms. Bathrm (CT band - C). Deposit 1 months rent. Garden. Parking. No pets. No smokers. Rent £695 p.m Immed entry. Viewing contact solicitors. Landlord reg: 1154711/100/16121. (EPC band - D).",695,3,1,0,"7a Ashvale Place","7a Ashvale Place","Aberdeen, AB10 6QD","","Aberdeen","AB10 6QD",4326,"POINT (-2.11373950000007 57.1409813)",0,0,"Sold date","",0,NA,NA,1,69,2,NA,"FLAT",4870,"Peterkins","http://www.peterkins.com",NA,NA,0,NA,0,"Fully furnished","Yes","C","D",NA,57.14098,-2.11374,553633.8,6333428,"7a-Ashvale-Place","https://www.aspc.co.uk/search/property/429080/7a-Ashvale-Place/Aberdeen/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-10-23,429078,375437,2,1,1,1,"Fully furnished 1 Bdrm Grnd flr Self-contained flat. V/bule. Hall. Lounge/Dining area. Kitch. Bdrm. Shower rm. (CT band - A). Deposit 1 months rent. Garden. Parking. No pets. No smokers. Rent £595 p.m Immed entry. Viewing contact solicitors. Landlord reg: 177667/100/10401 . (EPC band - C).",595,3,1,0,"309 Lee Crescent North","309 Lee Crescent North","Bridge Of Don, Aberdeen, AB22 8GF","Bridge Of Don","Aberdeen","AB22 8GF",4326,"POINT (-2.12965189311524 57.1947957)",0,0,"Sold date","",0,NA,NA,1,39,2,NA,"FLAT",4870,"Peterkins","http://www.peterkins.com",NA,NA,0,NA,0,"Fully furnished","Yes","A","C",NA,57.1948,-2.129652,552594.4,6339406,"309-Lee-Crescent-North","https://www.aspc.co.uk/search/property/429078/309-Lee-Crescent-North/Aberdeen/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-10-23,429077,375436,2,2,1,1,"Fully furnished 2 Bdrm 1st flr Flat. Hall. Lounge. Kitch. 2 Bdrms. Shower rm (CT Band - D). Deposit 1 months rent. Parking. No pets. No smokers. Rent £750 p.m Immed entry. Viewing contact solicitors. Landlord reg: 326023/100/28001. (EPC band - C).",750,3,1,0,"Flat C,  198 Westburn Road","Flat C,  198 Westburn Road","Aberdeen, AB25 2LT","","Aberdeen","AB25 2LT",4326,"POINT (-2.12658680793456 57.152663609674)",0,0,"Sold date","",0,NA,NA,1,61,2,NA,"FLAT",4870,"Peterkins","http://www.peterkins.com",NA,NA,0,NA,0,"Fully furnished","No","D","C",NA,57.15266,-2.126587,552839.7,6334718,"Flat-C,--198-Westburn-Road","https://www.aspc.co.uk/search/property/429077/Flat-C,--198-Westburn-Road/Aberdeen/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-10-24,429134,375398,2,2,1,1,"Fully furnished 2 Bdrm 1st flr Flat. Hall. Lounge/Dining rm. Breakfast kitch. 2 Bdrms. Bathrm. (CT Band - F) . Deposit 1 months rent. Garden. Garage. No pets. No smokers. Rent £650 p.m Entry by arr. Viewing Mr Grant 01224 740281 or 07740 280 888. Landlord reg: 89272/100/13000. (EPC band - C).",650,3,1,0,"5 Craigieburn Park","5 Craigieburn Park","Aberdeen, AB15 7SG","","Aberdeen","AB15 7SG",4326,"POINT (-2.1542049 57.135123)",0,0,"Sold date","",0,NA,NA,1,69,2,NA,"FLAT",4570,"Mackinnons","http://www.mackinnons.com",NA,NA,0,NA,0,"Fully furnished","Yes","F","C",NA,57.13512,-2.154205,551193.1,6332745,"5-Craigieburn-Park","https://www.aspc.co.uk/search/property/429134/5-Craigieburn-Park/Aberdeen/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-10-25,429175,375517,2,2,1,1,"Unfurnished 2 Bdrm 1st flr Flat. Hall. Living rm. Kitch. 2 Bdrms. Shower rm. (CT Band - B). Deposit 1 months rent. Parking. No pets. No smokers. Rent £650 p.m Entry: Mid December 2024. Viewing contact solicitors. Landlord reg: 389176/100/31361. (EPC band - C).",650,3,1,0,"58 Eday Road","58 Eday Road","Aberdeen, AB15 6JP","","Aberdeen","AB15 6JP",4326,"POINT (-2.1649947 57.1485913)",0,0,"Sold date","",0,NA,NA,1,72,2,NA,"FLAT",4870,"Peterkins","http://www.peterkins.com",NA,NA,0,NA,0,"Unfurnished","No","B","C",NA,57.14859,-2.164995,550521.7,6334236,"58-Eday-Road","https://www.aspc.co.uk/search/property/429175/58-Eday-Road/Aberdeen/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-10-25,429173,375516,2,2,1,1,"Fully furnished 2 Bdrm 1st flr Flat. Hall. Living rm. Kitch. Dining area/Utility rm. 2 Bdrms. Bathrm (CT band - B). Garden. Parking. No pets. No smokers. Rent £650 p.m Immed entry. Viewing Ray Baxter 07786 396213 or 07801 932246. Landlord reg: 7775710001380. (EPC band - B).",650,3,1,0,"150 Stronsay Drive","150 Stronsay Drive","Aberdeen, AB15 6JB","","Aberdeen","AB15 6JB",4326,"POINT (-2.1611424 57.1502789)",0,0,"Sold date","",0,NA,NA,1,67,2,NA,"FLAT",4870,"Peterkins","http://www.peterkins.com",NA,NA,0,NA,0,"Fully furnished","Yes","B","B",NA,57.15028,-2.161142,550752.5,6334427,"150-Stronsay-Drive","https://www.aspc.co.uk/search/property/429173/150-Stronsay-Drive/Aberdeen/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-10-28,429214,375553,2,2,1,1,"Unfurnished 2 Bdrm Semi-detached Dwellhouse. V/bule. Lounge. Kitch. 2 Bdrms. Bathrm. (CT Band - B). Deposit 1 months rent. Garden. Parking. No pets. No smokers. Rent £700 p.m Entry by arr. Viewing contact solicitors. Landlord reg: 532819/110/24102. (EPC band - D).",700,3,1,0,"82 Prunier Drive","82 Prunier Drive","Peterhead, AB42 1ZH","","Peterhead","AB42 1ZH",4326,"POINT (-1.81159692355652 57.5117459670773)",0,0,"Sold date","",0,NA,NA,1,65,1,2,"HOUSE_SEMI_DETACHED",6370,"Stewart & Watson","http://www.stewartwatson.co.uk",NA,NA,0,NA,0,"Unfurnished","Yes","B","D","Semi-Detached",57.51175,-1.811597,571197,6374976,"82-Prunier-Drive","https://www.aspc.co.uk/search/property/429214/82-Prunier-Drive/Peterhead/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
